country,course,project,id,year,month,date,gradient,site,treatment,plot_id,functional_group,family,name_2020,genus,species,individual_nr,plant_height_cm,nr_leaves,number_leaves_scan,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc,leaf_thickness_mm,area_flag,dry_flag,wet_flag
PE,Puna,T,KYY5955,2019,November,2019-11-25,1,PIL,B,1,Gramminoid,Poaceae,Festuca procera,Festuca,procera,1,81,1,1,0.62,0.366,15.7961,43.1587431693989,0.5903225806451613,0.5363333333333333,NA,NA,NA
PE,Puna,T,KZA1054,2019,November,2019-11-25,1,PIL,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,3,37.4,1,1,0.111,0.06,2.722,45.36666666666667,0.5405405405405405,0.5086666666666667,NA,NA,NA
PE,Puna,T,KZB7317,2019,November,2019-11-26,1,WAY,C,5,Forb,Rubiaceae,Nertera granadensis,Nertera,granadensis,1,3.5,NA,97,0.0022164948453608246,5.154639175257732e-4,0.1699525773195876,329.7079999999999,0.23255813953488375,0.163,NA,NA,NA
PE,Puna,T,KZC1438,2019,November,2019-11-26,1,WAY,C,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,3,18,1,2,0.0925,0.022,3.5607,161.85000000000002,0.23783783783783782,0.17066666666666666,NA,NA,NA
PE,Puna,T,KZD2645,2019,November,2019-11-26,1,WAY,C,1,Woody,Asteraceae,Baccharis genistelloides,Baccharis,genistelloides,2,36,5,1,NA,NA,NA,NA,NA,0.196,NA,NA,NA
PE,Puna,T,KZE5079,2019,November,2019-11-25,1,PIL,B,1,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,3,62.5,1,1,0.379,0.191,10.9269,57.20890052356021,0.503957783641161,0.427,NA,NA,NA
PE,Puna,T,KZF2287,2019,November,2019-11-26,1,WAY,C,1,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,3,17,1,1,0.929,0.211,14.1118,66.88056872037915,0.22712594187298168,0.8206666666666667,NA,NA,NA
PE,Puna,T,KZG3856,2019,November,2019-11-25,1,PIL,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,1,55,1,1,0.116,0.07,3.1669,45.24142857142857,0.603448275862069,0.42666666666666664,NA,NA,NA
PE,Puna,T,KZH5006,2019,November,2019-11-25,1,PIL,B,5,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,1,15,5,5,0.0036,0.0014,0.30576,218.39999999999998,0.3888888888888889,0.21933333333333332,NA,NA,NA
PE,Puna,T,KZI0961,2019,November,2019-11-25,1,ACJ,B,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,11,5,5,0.0356,0.011,1.73014,157.28545454545454,0.3089887640449438,0.2826666666666667,NA,NA,NA
PE,Puna,T,KZJ1334,2019,November,2019-11-25,1,PIL,B,5,Gramminoid,Poaceae,Festuca procera,Festuca,procera,2,36,1,1,0.202,0.102,6.794,66.6078431372549,0.5049504950495048,0.411,NA,NA,NA
PE,Puna,T,KZK1850,2019,November,2019-11-25,1,PIL,B,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,16,1,1,0.122,0.024,5.453,227.20833333333334,0.19672131147540983,0.17233333333333334,NA,NA,NA
PE,Puna,T,KZL4095,2019,November,2019-11-26,1,WAY,C,1,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,2,20,1,1,1.459,0.259,17.6454,68.12895752895753,0.17751884852638794,0.9426666666666667,NA,NA,NA
PE,Puna,T,KZM4703,2019,November,2019-11-26,1,WAY,C,1,Forb,Gentianaceae,Gentiana sedifolia,Gentiana,sedifolia,2,7,NA,39,0.0018205128205128203,4.8717948717948715e-4,0.08685384615384616,178.27894736842106,0.26760563380281693,0.32,NA,NA,NA
PE,Puna,T,KZN3630,2019,November,2019-11-25,1,PIL,B,5,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,3,26,1,1,0.2,0.127,7.9724,62.7748031496063,0.635,0.2966666666666667,NA,NA,NA
PE,Puna,T,KZO0266,2019,November,2019-11-26,1,WAY,C,1,Forb,Asteraceae,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,3,27,5,5,0.029599999999999998,0.009,0.93058,103.39777777777778,0.30405405405405406,0.43633333333333335,NA,NA,NA
PE,Puna,T,KZP4782,2019,November,2019-11-25,1,PIL,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,2,52,1,1,0.114,0.065,3.2591,50.14,0.5701754385964912,0.4533333333333333,NA,NA,NA
PE,Puna,T,KZQ2843,2019,November,2019-11-26,1,WAY,C,3,Gramminoid,Cyperaceae,Carex boliviensis,Carex,boliviensis,3,23,1,1,0.037,0.017,2.2563,132.7235294117647,0.45945945945945954,0.20233333333333334,NA,NA,NA
PE,Puna,T,KZR3968,2019,November,2019-11-26,1,WAY,C,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,2,11,1,1,0.095,0.03,5.3042,176.80666666666667,0.3157894736842105,0.16833333333333333,NA,NA,NA
PE,Puna,T,KZS4966,2019,November,2019-11-25,1,PIL,B,5,Gramminoid,Poaceae,Festuca procera,Festuca,procera,1,50,1,1,0.161,0.079,5.5854,70.7012658227848,0.4906832298136646,0.36466666666666664,NA,NA,NA
PE,Puna,T,KZT2667,2019,November,2019-11-25,1,PIL,B,1,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,2,68.5,1,1,0.573,0.293,13.4405,45.87201365187714,0.5113438045375218,0.5133333333333333,NA,NA,NA
PE,Puna,T,KZU2487,2019,November,2019-11-26,1,WAY,C,1,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,1,14,1,1,0.937,0.227,12.9199,56.915859030837005,0.2422625400213447,0.9106666666666666,NA,NA,NA
PE,Puna,T,KZV5626,2019,November,2019-11-25,1,PIL,B,3,Gramminoid,Cyperaceae,Carex sp7,Carex,sp7,2,6,5,5,0.0184,0.008799999999999999,0.50998,57.952272727272735,0.47826086956521735,0.33066666666666666,NA,NA,NA
PE,Puna,T,KZW4179,2019,November,2019-11-25,1,PIL,B,5,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,2,29,2,1,0.246,0.157,10.5203,67.00828025477708,0.6382113821138211,0.30466666666666664,NA,NA,NA
PE,Puna,T,KZX0775,2019,November,2019-11-26,1,WAY,C,1,Forb,Asteraceae,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,2,23.5,5,5,0.028999999999999998,0.0086,1.1911,138.5,0.29655172413793107,0.47300000000000003,NA,NA,NA
PE,Puna,T,KZY5155,2019,November,2019-11-25,1,PIL,B,5,Forb,Rosaceae,Lachemilla cf vulcanica,Lachemilla,cf vulcanica,3,3,3,3,0.0036666666666666666,0.0026666666666666666,0.34886666666666666,130.825,0.7272727272727273,0.19033333333333333,NA,NA,NA
PE,Puna,T,KZZ8841,2019,November,2019-11-25,1,PIL,B,3,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,14,1,1,0.126,0.032,5.7311,179.09687499999998,0.25396825396825395,0.157,NA,NA,NA
PE,Puna,T,L,2019,April,2019-04-20,1,QUE,B,3,Forb,Euphobiaceae,Euphorbia huanchahana,Euphorbia,huanchahana,4,2,7,7,0.011,0.0035714285714285718,0.48424285714285714,135.588,0.32467532467532473,0.17833333333333334,NA,NA,NA
PE,Puna,T,LAA5535,2019,November,2019-11-26,1,WAY,C,1,Gramminoid,Poaceae,Paspalum bonplandianum,Paspalum,bonplandianum,1,10,2,2,0.049,0.012,2.75295,229.41249999999997,0.24489795918367346,0.178,NA,NA,NA
PE,Puna,T,LAB6078,2019,November,2019-11-25,1,PIL,B,5,Gramminoid,Poaceae,Festuca procera,Festuca,procera,3,38,1,1,0.246,0.114,7.0809,62.11315789473684,0.4634146341463415,0.475,NA,NA,NA
PE,Puna,T,LAC2325,2019,November,2019-11-25,1,PIL,B,5,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,1,31.5,1,1,0.269,0.173,9.3312,53.93757225433527,0.6431226765799256,0.311,NA,NA,NA
PE,Puna,T,LAD9959,2019,November,2019-11-26,1,WAY,C,1,Forb,Asteraceae,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,1,29,5,5,0.0206,0.008799999999999999,0.6348,72.13636363636365,0.4271844660194174,0.43566666666666665,NA,NA,NA
PE,Puna,T,LAE3394,2019,November,2019-11-25,1,PIL,B,5,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,3,2,1,1,0.128,0.034,3.7682,110.82941176470588,0.265625,0.3446666666666667,NA,NA,NA
PE,Puna,T,LAF2453,2019,November,2019-11-26,1,WAY,C,3,Gramminoid,Cyperaceae,Carex boliviensis,Carex,boliviensis,1,20,1,1,0.04,0.019,2.4525,129.07894736842107,0.475,0.21866666666666668,NA,NA,NA
PE,Puna,T,LAH6199,2019,November,2019-11-25,1,PIL,B,5,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,3,23.2,1,1,0.034,0.016,2.2753,142.20625,0.47058823529411764,0.188,NA,NA,NA
PE,Puna,T,LAI7206,2019,November,2019-11-26,1,WAY,C,5,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,1,11,5,5,0.0082,0.004200000000000001,0.40002000000000004,95.24285714285713,0.5121951219512195,0.17933333333333334,NA,NA,NA
PE,Puna,T,LAJ0468,2019,November,2019-11-24,1,ACJ,B,1,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,2,39,1,1,0.244,0.129,10.5659,81.90620155038759,0.5286885245901639,0.28533333333333333,NA,NA,NA
PE,Puna,T,LAK0866,2019,November,2019-11-26,1,WAY,C,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,3,44,5,5,0.0316,0.010199999999999999,1.34366,131.73137254901962,0.3227848101265822,0.267,NA,NA,NA
PE,Puna,T,LAL5599,2019,November,2019-11-24,1,TRE,B,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,10,3,3,0.054,0.028999999999999998,1.5554333333333332,53.635632183908044,0.537037037037037,0.3046666666666667,NA,NA,NA
PE,Puna,T,LAM8663,2019,November,2019-11-24,1,ACJ,B,1,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,3,43,1,1,0.522,0.24,18.7048,77.93666666666667,0.4597701149425287,0.3393333333333333,NA,NA,NA
PE,Puna,T,LAN0738,2019,November,2019-11-25,1,PIL,B,5,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,2,20,1,1,0.046,0.017,2.3275,136.91176470588235,0.3695652173913044,0.18833333333333332,NA,NA,NA
PE,Puna,T,LAO0036,2019,November,2019-11-26,1,WAY,C,5,Forb,Rubiaceae,Nertera granadensis,Nertera,granadensis,3,2,NA,57,0.001824561403508772,4.7368421052631577e-4,0.13242456140350878,279.562962962963,0.2596153846153846,0.14766666666666667,NA,NA,NA
PE,Puna,T,LAP3818,2019,November,2019-11-24,1,ACJ,B,1,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,2,48,1,1,0.069,0.033,2.1433,64.94848484848484,0.47826086956521735,0.433,NA,NA,NA
PE,Puna,T,LAQ2180,2019,November,2019-11-25,1,PIL,B,5,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,2,18,1,1,0.424,0.09,11.4098,126.77555555555557,0.21226415094339623,0.32766666666666666,NA,NA,NA
PE,Puna,T,LAR3771,2019,November,2019-11-25,1,PIL,B,3,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,2,15,2,2,0.0365,0.0195,2.485,127.43589743589743,0.5342465753424658,0.19666666666666666,NA,NA,NA
PE,Puna,T,LAT6386,2019,November,2019-11-25,1,PIL,B,5,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,2,2,1,1,0.103,0.026,2.9409,113.11153846153847,0.2524271844660194,0.36133333333333334,NA,NA,NA
PE,Puna,T,LAU0671,2019,November,2019-11-26,1,WAY,C,3,Gramminoid,Cyperaceae,Carex boliviensis,Carex,boliviensis,2,23.5,1,1,0.061,0.032,3.4933,109.165625,0.5245901639344263,0.23066666666666666,NA,NA,NA
PE,Puna,T,LAW6264,2019,November,2019-11-25,1,PIL,B,5,Forb,Apiaceae,Azorella biloba,Azorella,biloba,3,3.5,2,2,0.0625,0.0155,1.7304,111.63870967741936,0.248,0.3443333333333333,NA,NA,NA
PE,Puna,T,LAX2402,2019,November,2019-11-26,1,WAY,C,5,Forb,Rubiaceae,Nertera granadensis,Nertera,granadensis,2,5,NA,52,0.0025,5.192307692307692e-4,0.17299615384615383,333.17777777777775,0.20769230769230768,0.18133333333333335,NA,NA,NA
PE,Puna,T,LAY5630,2019,November,2019-11-24,1,ACJ,B,1,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,1,43,1,1,0.302,0.136,14.3204,105.2970588235294,0.4503311258278146,0.25433333333333336,NA,NA,NA
PE,Puna,T,LAZ2567,2019,November,2019-11-25,1,PIL,B,5,Gramminoid,Cyperaceae,Oreobolus goeppingeri,Oreobolus,goeppingeri,3,2,10,10,0.0021000000000000003,9e-4,0.14389000000000002,159.8777777777778,0.4285714285714285,0.19,NA,NA,NA
PE,Puna,T,LBA5868,2019,November,2019-11-25,1,PIL,B,1,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,1,18,NA,1,0.084,0.039,6.1331,157.25897435897434,0.46428571428571425,0.12083333333333333,NA,NA,NA
PE,Puna,T,LBC2848,2019,November,2019-11-25,1,PIL,B,5,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,1,24.5,1,1,0.047,0.019,3.0097,158.40526315789475,0.40425531914893614,0.189,NA,NA,NA
PE,Puna,T,LBD6908,2019,November,2019-11-26,1,WAY,C,3,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,2,22,NA,1,NA,NA,NA,NA,NA,0.19833333333333333,NA,NA,NA
PE,Puna,T,LBF6182,2019,November,2019-11-25,1,PIL,B,5,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,1,14.5,1,1,0.186,0.047,6.6841,142.21489361702126,0.25268817204301075,0.22233333333333333,NA,NA,NA
PE,Puna,T,LBG0610,2019,November,2019-11-26,1,WAY,C,3,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,3,21.5,NA,1,NA,NA,NA,NA,NA,0.13066666666666665,NA,NA,NA
PE,Puna,T,LBI4463,2019,November,2019-11-25,1,PIL,B,5,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,1,2.2,1,1,0.148,0.035,3.5533,101.52285714285713,0.2364864864864865,0.4196666666666667,NA,NA,NA
PE,Puna,T,LBJ5118,2019,November,2019-11-25,1,PIL,B,5,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,3,15.7,1,1,0.102,0.022,4.3021,195.55,0.21568627450980393,0.20466666666666666,NA,NA,NA
PE,Puna,T,LBL4530,2019,November,2019-11-25,1,PIL,B,5,Forb,Apiaceae,Azorella biloba,Azorella,biloba,2,3.5,2,2,0.057,0.017,1.64265,96.62647058823528,0.2982456140350877,0.381,NA,NA,NA
PE,Puna,T,LBM4081,2019,November,2019-11-26,1,WAY,C,3,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,3,62,1,1,0.594,0.284,20.3097,71.51302816901409,0.4781144781144781,0.463,NA,NA,NA
PE,Puna,T,LBO9885,2019,November,2019-11-25,1,PIL,B,5,Gramminoid,Cyperaceae,Oreobolus goeppingeri,Oreobolus,goeppingeri,2,2,10,10,0.001,5e-4,0.11439999999999999,228.79999999999998,0.5,0.18,NA,NA,NA
PE,Puna,T,LBP2199,2019,November,2019-11-26,1,WAY,C,3,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,1,15,NA,1,NA,NA,NA,NA,NA,0.2783333333333333,NA,NA,NA
PE,Puna,T,LBR5864,2019,November,2019-11-25,1,PIL,B,5,Forb,Apiaceae,Azorella biloba,Azorella,biloba,1,4.5,2,2,0.083,0.0215,2.2488,104.59534883720931,0.2590361445783132,0.32966666666666666,NA,NA,NA
PE,Puna,T,LBS2949,2019,November,2019-11-26,1,WAY,C,3,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,1,53.3,1,1,0.338,0.172,11.9034,69.20581395348837,0.5088757396449703,0.43333333333333335,NA,NA,NA
PE,Puna,T,LBU3752,2019,November,2019-11-25,1,PIL,B,5,Gramminoid,Cyperaceae,Oreobolus goeppingeri,Oreobolus,goeppingeri,1,1,10,10,0.0018,9e-4,0.13634,151.48888888888888,0.5,0.18066666666666667,NA,NA,NA
PE,Puna,T,LBV2833,2019,November,2019-11-26,1,WAY,C,3,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,2,59,1,1,0.368,0.189,14.2466,75.37883597883598,0.5135869565217391,0.47633333333333333,NA,NA,NA
PE,Puna,T,LBX8460,2019,November,2019-11-27,1,WAY,B,3,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,1,71,1,1,0.6,0.282,17.0442,60.4404255319149,0.47,0.542,NA,NA,NA
PE,Puna,T,LBY2044,2019,November,2019-11-27,1,WAY,B,1,Gramminoid,Cyperaceae,Carex cf. crinalis,Carex,cf. crinalis,1,22,1,1,0.105,0.05,6.1274,122.54799999999999,0.4761904761904762,0.2723333333333333,NA,NA,NA
PE,Puna,T,LBZ6014,2019,November,2019-11-25,1,PIL,B,5,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,3,9,2,2,0.0695,0.0405,2.2356,55.199999999999996,0.5827338129496402,0.4696666666666667,NA,NA,NA
PE,Puna,T,LCA5733,2019,November,2019-11-27,1,WAY,B,3,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,3,26,NA,1,NA,NA,NA,NA,NA,0.176,NA,NA,NA
PE,Puna,T,LCB3211,2019,November,2019-11-27,1,WAY,B,3,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,1,35,1,1,0.243,0.054,7.0609,130.7574074074074,0.22222222222222224,0.5113333333333333,NA,NA,NA
PE,Puna,T,LCC7485,2019,November,2019-11-25,1,PIL,B,5,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,2,17,NA,1,0.114,0.068,9.1776,134.96470588235294,0.5964912280701754,0.14966666666666667,NA,NA,NA
PE,Puna,T,LCD6217,2019,November,2019-11-27,1,WAY,B,3,Gramminoid,Poaceae,Danthonia secundiflora,Danthonia,secundiflora,3,23,1,1,0.042,0.031,1.728,55.74193548387097,0.738095238095238,0.40166666666666667,NA,NA,NA
PE,Puna,T,LCE0891,2019,November,2019-11-27,1,WAY,B,1,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,2,29,1,1,0.621,0.118,11.1608,94.58305084745763,0.1900161030595813,0.3476666666666667,NA,NA,NA
PE,Puna,T,LCF2928,2019,November,2019-11-25,1,PIL,B,5,Gramminoid,Poaceae,Agrostis mertensii,Agrostis,mertensii,2,15,5,5,0.0062,0.0026,0.43162,166.0076923076923,0.41935483870967744,0.2906666666666667,NA,NA,NA
PE,Puna,T,LCG2132,2019,November,2019-11-27,1,WAY,B,3,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,2,40,NA,1,NA,NA,NA,NA,NA,0.18166666666666667,NA,NA,NA
PE,Puna,T,LCH1475,2019,November,2019-11-27,1,WAY,B,3,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,3,41,1,1,0.299,0.066,9.1153,138.11060606060605,0.22073578595317728,0.434,NA,NA,NA
PE,Puna,T,LCI2886,2019,November,2019-11-25,1,PIL,B,5,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,1,24,NA,1,0.192,0.111,16.1473,145.4711711711712,0.578125,0.248,NA,NA,NA
PE,Puna,T,LCJ3334,2019,November,2019-11-27,1,WAY,B,3,Gramminoid,Poaceae,Danthonia secundiflora,Danthonia,secundiflora,2,20,1,1,0.027,0.026,1.4173,54.511538461538464,0.9629629629629629,0.406,NA,NA,NA
PE,Puna,T,LCK2884,2019,November,2019-11-27,1,WAY,B,1,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,1,33,1,1,0.429,0.071,7.2986,102.79718309859156,0.16550116550116548,0.23399999999999999,NA,NA,NA
PE,Puna,T,LCM5248,2019,November,2019-11-27,1,WAY,B,3,Gramminoid,Poaceae,Festuca dolichophylla,Festuca,dolichophylla,3,75,1,1,0.324,0.186,13.1509,70.70376344086021,0.5740740740740741,0.5006666666666667,NA,NA,NA
PE,Puna,T,LCN7385,2019,November,2019-11-27,1,WAY,B,3,Forb,Asteraceae,Stevia pennellii,Stevia,pennellii,2,25,2,2,0.1645,0.043,6.4054,148.96279069767442,0.2613981762917933,0.37033333333333335,NA,NA,NA
PE,Puna,T,LCO0951,2019,November,2019-11-24,1,TRE,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,3,32,1,1,0.055,0.029,1.7827,61.47241379310344,0.5272727272727273,0.32266666666666666,NA,NA,NA
PE,Puna,T,LCP0290,2019,November,2019-11-27,1,WAY,B,3,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,1,25,NA,1,NA,NA,NA,NA,NA,0.16899999999999998,NA,NA,NA
PE,Puna,T,LCQ7563,2019,November,2019-11-27,1,WAY,B,1,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,3,40,1,1,0.661,0.166,12.6798,76.38433734939758,0.25113464447806355,0.5036666666666667,NA,NA,NA
PE,Puna,T,LCR2974,2019,November,2019-11-24,1,TRE,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,1,37,1,1,0.069,0.038,2.7622,72.68947368421053,0.5507246376811593,0.35133333333333333,NA,NA,NA
PE,Puna,T,LCS5341,2019,November,2019-11-27,1,WAY,B,3,Gramminoid,Poaceae,Danthonia secundiflora,Danthonia,secundiflora,1,30,1,1,0.069,0.038,1.6938,44.57368421052632,0.5507246376811593,0.44166666666666665,NA,NA,NA
PE,Puna,T,LCT0080,2019,November,2019-11-27,1,WAY,B,1,Forb,Rubiaceae,Nertera granadensis,Nertera,granadensis,2,3,NA,38,0.0019473684210526314,3.1578947368421053e-4,0.1252184210526316,396.52500000000003,0.16216216216216217,0.14933333333333332,NA,NA,NA
PE,Puna,T,LCU1650,2019,November,2019-11-26,1,WAY,C,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,27,3,3,0.032,0.01,1.3658000000000001,136.58,0.3125,0.29966666666666664,NA,NA,NA
PE,Puna,T,LCV3030,2019,November,2019-11-27,1,WAY,B,3,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,2,27,1,2,0.032,0.0115,2.18005,189.5695652173913,0.359375,0.208,NA,NA,NA
PE,Puna,T,LCW3356,2019,November,2019-11-27,1,WAY,B,1,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,2,19,5,5,0.0216,0.0058000000000000005,1.0468,180.48275862068962,0.26851851851851855,0.2713333333333333,NA,NA,NA
PE,Puna,T,LCX0228,2019,November,2019-11-24,1,TRE,B,3,Forb,Asteraceae,Aphanactis villosa,Aphanactis,villosa,3,2,5,5,0.0182,0.004,1.28164,320.40999999999997,0.21978021978021978,0.15233333333333335,NA,NA,NA
PE,Puna,T,LCY2526,2019,November,2019-11-24,1,TRE,B,5,Gramminoid,Poaceae,Anatherostipa hans-meyeri,Anatherostipa,hans-meyeri,3,16,5,5,0.011600000000000001,0.0068000000000000005,0.61046,89.7735294117647,0.5862068965517241,0.29833333333333334,NA,NA,NA
PE,Puna,T,LCZ2531,2019,November,2019-11-27,1,WAY,B,1,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,3,8,1,1,0.142,0.03,4.9414,164.71333333333334,0.21126760563380284,0.3556666666666667,NA,NA,NA
PE,Puna,T,LDA2604,2019,November,2019-11-24,1,TRE,B,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,2,17.5,3,3,0.053,0.022333333333333334,1.6399333333333335,73.42985074626866,0.42138364779874216,0.20433333333333334,NA,NA,NA
PE,Puna,T,LDB4617,2019,November,2019-11-27,1,WAY,B,1,Gramminoid,Poaceae,Danthonia secundiflora,Danthonia,secundiflora,2,19,1,1,0.037,0.021,1.112,52.952380952380956,0.5675675675675677,0.4043333333333333,NA,NA,NA
PE,Puna,T,LDC3005,2019,November,2019-11-24,1,ACJ,B,1,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,1,50,1,1,0.121,0.064,3.2109,50.1703125,0.5289256198347108,0.5256666666666666,NA,NA,NA
PE,Puna,T,LDD2492,2019,November,2019-11-24,1,TRE,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,2,44.5,1,1,0.057,0.027,2.2976,85.0962962962963,0.47368421052631576,0.29666666666666663,NA,NA,NA
PE,Puna,T,LDE2168,2019,November,2019-11-27,1,WAY,B,3,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,1,28,1,1,0.041,0.018,2.9431,163.50555555555556,0.4390243902439024,0.21433333333333332,NA,NA,NA
PE,Puna,T,LDF3857,2019,November,2019-11-27,1,WAY,B,1,Forb,Asteraceae,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,2,15.5,3,3,0.03133333333333333,0.007666666666666666,1.3249333333333333,172.81739130434784,0.24468085106382978,0.24933333333333332,NA,NA,NA
PE,Puna,T,LDG6077,2019,November,2019-11-24,1,TRE,B,3,Forb,Asteraceae,Aphanactis villosa,Aphanactis,villosa,2,4,5,5,0.0182,0.0034000000000000002,1.2315,362.20588235294116,0.18681318681318682,0.176,NA,NA,NA
PE,Puna,T,LDH3108,2019,November,2019-11-24,1,TRE,B,5,Gramminoid,Poaceae,Anatherostipa hans-meyeri,Anatherostipa,hans-meyeri,2,12,5,5,0.013800000000000002,0.0073999999999999995,0.60894,82.2891891891892,0.536231884057971,0.29433333333333334,NA,NA,NA
PE,Puna,T,LDI4570,2019,November,2019-11-27,1,WAY,B,1,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,2,17,1,1,0.158,0.028,5.7866,206.6642857142857,0.17721518987341772,0.29633333333333334,NA,NA,NA
PE,Puna,T,LDJ3180,2019,November,2019-11-26,1,WAY,C,3,Forb,Gentianaceae,Halenia umbellata,Halenia,umbellata,1,24,2,2,0.031,0.01,1.54155,154.155,0.3225806451612903,0.27266666666666667,NA,NA,NA
PE,Puna,T,LDK0518,2019,November,2019-11-27,1,WAY,B,3,Gramminoid,Cyperaceae,Carex bonplandii,Carex,bonplandii,3,25,1,1,0.052,0.022,3.6168,164.4,0.4230769230769231,0.20600000000000002,NA,NA,NA
PE,Puna,T,LDL7654,2019,November,2019-11-27,1,WAY,B,1,Forb,Asteraceae,Gnaphalium dombeyanum,Gnaphalium,dombeyanum,1,21,3,3,0.05666666666666667,0.015666666666666666,2.539,162.06382978723406,0.2764705882352941,0.243,NA,NA,NA
PE,Puna,T,LDM1626,2019,November,2019-11-24,1,TRE,B,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,3,15.5,3,3,0.05466666666666667,0.02666666666666667,2.769066666666667,103.84,0.4878048780487805,0.19266666666666665,NA,NA,NA
