year,season,month,site,treatment,plot_id,family,functional_group,taxon,cover,burn_year,elevation,latitude,longitude,course
2018,wet_season,March,PIL,B,2,Poaceae,Graminoid,Calamagrostis tarmensis,65,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,Poaceae,Graminoid,Festuca dolichophylla,0.5,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,Poaceae,Graminoid,Paspalum bonplandianum,2,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,2,Rubiaceae,Forb,Galium corymbosum,0.5,2007,3686.9,-13.151584,-71.640511,PFTC3
2018,wet_season,March,PIL,B,3,Cyperaceae,Graminoid,Carex pichinchensis,2,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,Cyperaceae,Graminoid,Carex pygmaea,0.5,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,Cyperaceae,Graminoid,Rhynchospora macrochaeta,12,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,Ericaceae,Woody,Gaultheria glomerata,0.5,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,Ericaceae,Woody,Vaccinium floribundum,0.5,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,Gentianaceae,Forb,Gentiana sedifolia,0.5,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,Hypericaceae,Woody,Hypericum andinum,0.5,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,Poaceae,Graminoid,Agrostis mertensii,1,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,Poaceae,Graminoid,Calamagrostis tarmensis,60,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,Poaceae,Graminoid,Festuca dolichophylla,0.5,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,Poaceae,Graminoid,Paspalum bonplandianum,6,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,Polytrichaceae,Moss,Polytrichum sp1,0.5,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,Pteridaceae,Fern,Eriosorus cheilanthoides,0.5,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,3,Rubiaceae,Forb,Galium corymbosum,0.5,2007,3687,-13.151582,-71.640513,PFTC3
2018,wet_season,March,PIL,B,4,Asteraceae,Forb,Hypochaeris taraxacoides,1,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,Asteraceae,Forb,Oritrophium hieracioides,0.5,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,Cyperaceae,Graminoid,Carex pichinchensis,2,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,Cyperaceae,Graminoid,Carex pygmaea,2,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,Cyperaceae,Graminoid,Rhynchospora macrochaeta,16,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,Ericaceae,Woody,Gaultheria glomerata,1,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,Ericaceae,Woody,Pernettya prostrata,0.5,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,Hypericaceae,Woody,Hypericum andinum,0.5,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,Juncaceae,Graminoid,Luzula racemosa,1,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,Lycopodiaceae,Fern,Huperzia weberbaueri,0.5,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,Poaceae,Graminoid,Calamagrostis tarmensis,55,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,Poaceae,Graminoid,Festuca dolichophylla,1,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,Pteridaceae,Fern,Eriosorus cheilanthoides,2,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,Rosaceae,Forb,Lachemilla cf. vulcanica,0.5,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,Rubiaceae,Forb,Galium corymbosum,0.5,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,Rubiaceae,Forb,Nertera granadensis,0.5,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,4,Violaceae,Forb,Viola pygmaea,0.5,2007,3687.4,-13.151576,-71.640552,PFTC3
2018,wet_season,March,PIL,B,5,Apiaceae,Forb,Azorella biloba,0.5,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,Cyperaceae,Graminoid,Carex pichinchensis,5,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,Cyperaceae,Graminoid,Carex pygmaea,3,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,Cyperaceae,Graminoid,Oreobolus goeppingeri,0.5,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,Cyperaceae,Graminoid,Rhynchospora macrochaeta,6,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,Ericaceae,Woody,Gaultheria glomerata,0.5,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,Hypericaceae,Woody,Hypericum andinum,1,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,Lycopodiaceae,Fern,Lycopodium clavatum,0.5,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,Poaceae,Graminoid,Agrostis mertensii,4,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,Poaceae,Graminoid,Calamagrostis tarmensis,55,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,Poaceae,Graminoid,Festuca procera,12,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,B,5,Rosaceae,Forb,Lachemilla cf. vulcanica,0.5,2007,3626.7,-13.151583,-71.64071,PFTC3
2018,wet_season,March,PIL,BB,1,Asteraceae,Forb,Hieracium cf. mandonii,0.5,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,Cyperaceae,Graminoid,Carex pygmaea,6,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,Cyperaceae,Graminoid,Rhynchospora macrochaeta,9.5,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,Ericaceae,Woody,Gaultheria glomerata,1,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,Ericaceae,Woody,Vaccinium floribundum,0.5,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,Hypericaceae,Woody,Hypericum andinum,0.5,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,Lycopodiaceae,Fern,Lycopodium clavatum,2,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,Melastomataceae,Woody,Miconia rotundifolia,0.5,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,Poaceae,Graminoid,Agrostis breviculmis,2,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,Poaceae,Graminoid,Agrostis mertensii,6,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,Poaceae,Graminoid,Calamagrostis tarmensis,50,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,Poaceae,Graminoid,Festuca dolichophylla,0.5,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,Poaceae,Graminoid,Festuca procera,6,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,Poaceae,Graminoid,Paspalum bonplandianum,0.5,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,Polygonaceae,Woody,Muehlenbeckia volcanica,0.5,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,Rubiaceae,Forb,Galium corymbosum,0.5,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,Rubiaceae,Forb,Nertera granadensis,0.5,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,NA,Forb,Forb sp,0.5,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,1,NA,Moss,Moss sp,0.5,2013,3694.3,-13.151323,-71.640354,PFTC3
2018,wet_season,March,PIL,BB,2,Cyperaceae,Graminoid,Carex pygmaea,0.5,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,BB,2,Cyperaceae,Graminoid,Oreobolus goeppingeri,2,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,BB,2,Cyperaceae,Graminoid,Rhynchospora macrochaeta,0.5,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,BB,2,Ericaceae,Woody,Gaultheria glomerata,1,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,BB,2,Hypericaceae,Woody,Hypericum andinum,2,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,BB,2,Lycopodiaceae,Fern,Lycopodium clavatum,3,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,BB,2,Poaceae,Graminoid,Agrostis mertensii,2,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,BB,2,Poaceae,Graminoid,Calamagrostis tarmensis,66,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,BB,2,Poaceae,Graminoid,Festuca procera,0.5,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,BB,2,Poaceae,Graminoid,Paspalum bonplandianum,9,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,BB,2,Pteridaceae,Fern,Eriosorus cheilanthoides,0.5,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,BB,2,Rubiaceae,Forb,Nertera granadensis,0.5,2013,3665.5,-13.151832,-71.639748,PFTC3
2018,wet_season,March,PIL,BB,3,Asteraceae,Woody,Baccharis tricuneata,0.5,2013,3665.4,-13.151819,-71.639813,PFTC3
2018,wet_season,March,PIL,BB,3,Cyperaceae,Graminoid,Carex pygmaea,0.5,2013,3665.4,-13.151819,-71.639813,PFTC3
2018,wet_season,March,PIL,BB,3,Cyperaceae,Graminoid,Rhynchospora macrochaeta,6,2013,3665.4,-13.151819,-71.639813,PFTC3
2018,wet_season,March,PIL,BB,3,Ericaceae,Woody,Pernettya prostrata,0.5,2013,3665.4,-13.151819,-71.639813,PFTC3
2018,wet_season,March,PIL,BB,3,Hypericaceae,Woody,Hypericum andinum,0.5,2013,3665.4,-13.151819,-71.639813,PFTC3
2018,wet_season,March,PIL,BB,3,Poaceae,Graminoid,Agrostis mertensii,6,2013,3665.4,-13.151819,-71.639813,PFTC3
2018,wet_season,March,PIL,BB,3,Poaceae,Graminoid,Calamagrostis tarmensis,75,2013,3665.4,-13.151819,-71.639813,PFTC3
2018,wet_season,March,PIL,BB,3,Poaceae,Graminoid,Festuca procera,10,2013,3665.4,-13.151819,-71.639813,PFTC3
2018,wet_season,March,PIL,BB,3,Pteridaceae,Fern,Eriosorus cheilanthoides,0.5,2013,3665.4,-13.151819,-71.639813,PFTC3
2018,wet_season,March,PIL,BB,3,Rosaceae,Forb,Lachemilla cf. vulcanica,0.5,2013,3665.4,-13.151819,-71.639813,PFTC3
2018,wet_season,March,PIL,BB,3,Rubiaceae,Forb,Nertera granadensis,0.5,2013,3665.4,-13.151819,-71.639813,PFTC3
2018,wet_season,March,PIL,C,1,Asteraceae,Forb,Hieracium cf. mandonii,0.5,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,1,Asteraceae,Woody,Baccharis genistelloides,0.5,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,1,Asteraceae,Woody,Baccharis tricuneata,0.5,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,1,Cyperaceae,Graminoid,Carex bonplandii,0.5,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,1,Cyperaceae,Graminoid,Rhynchospora macrochaeta,0.5,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,1,Dryopteridaceae,Fern,Elaphoglossum engelii,0.5,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,1,Ericaceae,Woody,Gaultheria glomerata,0.5,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,1,Hypericaceae,Woody,Hypericum andinum,1,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,1,Juncaceae,Graminoid,Luzula racemosa,1,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,1,Poaceae,Graminoid,Agrostis mertensii,1,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,1,Poaceae,Graminoid,Calamagrostis tarmensis,75,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,1,Poaceae,Graminoid,Festuca procera,0.5,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,1,Poaceae,Graminoid,Paspalum bonplandianum,15,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,1,Rubiaceae,Forb,Galium corymbosum,0.5,NA,3669.6,-13.151803,-71.639885,PFTC3
2018,wet_season,March,PIL,C,2,Asteraceae,Forb,Hieracium cf. mandonii,0.5,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,Asteraceae,Forb,Oritrophium hieracioides,0.5,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,Asteraceae,Forb,Perezia pungens,0.5,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,Asteraceae,Woody,Baccharis genistelloides,0.5,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,Cyperaceae,Graminoid,Carex bonplandii,0.5,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,Cyperaceae,Graminoid,Rhynchospora macrochaeta,0.5,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,Dryopteridaceae,Fern,Elaphoglossum engelii,1,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,Ericaceae,Woody,Gaultheria glomerata,0.5,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,Ericaceae,Woody,Vaccinium floribundum,0.5,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,Gentianaceae,Forb,Halenia umbellata,0.5,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,Hypericaceae,Woody,Hypericum andinum,0.5,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,Orchidaceae,Forb,Cyrtochilum aureum,0.5,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,Poaceae,Graminoid,Agrostis mertensii,1,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,Poaceae,Graminoid,Bromus lanatus,0.5,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,Poaceae,Graminoid,Calamagrostis tarmensis,60,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,Poaceae,Graminoid,Festuca dolichophylla,0.5,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,Poaceae,Graminoid,Paspalum bonplandianum,1,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,2,Rubiaceae,Forb,Galium corymbosum,0.5,NA,3671.2,-13.151791,-71.639945,PFTC3
2018,wet_season,March,PIL,C,3,Asteraceae,Forb,Hieracium cf. mandonii,0.5,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,Asteraceae,Woody,Baccharis genistelloides,0.5,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,Asteraceae,Woody,Baccharis tricuneata,1,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,Cyperaceae,Graminoid,Carex bonplandii,6,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,Cyperaceae,Graminoid,Carex pichinchensis,1,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,Cyperaceae,Graminoid,Carex pygmaea,0.5,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,Cyperaceae,Graminoid,Rhynchospora macrochaeta,0.5,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,Ericaceae,Woody,Gaultheria glomerata,2,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,Ericaceae,Woody,Pernettya prostrata,0.5,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,Gentianaceae,Forb,Gentiana sedifolia,0.5,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,Gentianaceae,Forb,Halenia umbellata,2,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,Hypericaceae,Woody,Hypericum andinum,1,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,Poaceae,Graminoid,Agrostis mertensii,1,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,Poaceae,Graminoid,Calamagrostis tarmensis,63,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,Poaceae,Graminoid,Festuca dolichophylla,3,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,Poaceae,Graminoid,Paspalum bonplandianum,6,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,3,Polygonaceae,Woody,Muehlenbeckia volcanica,0.5,NA,3673.3,-13.15178,-71.640027,PFTC3
2018,wet_season,March,PIL,C,4,Apiaceae,Forb,Azorella biloba,0.5,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Asteraceae,Forb,Bidens triplinervia,0.5,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Asteraceae,Forb,Perezia pungens,0.5,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Cyperaceae,Graminoid,Carex bonplandii,0.5,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Cyperaceae,Graminoid,Carex pichinchensis,1,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Cyperaceae,Graminoid,Carex pygmaea,0.5,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Cyperaceae,Graminoid,Rhynchospora macrochaeta,0.5,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Dryopteridaceae,Fern,Elaphoglossum engelii,1,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Dryopteridaceae,Fern,Elaphoglossum huacsaro,1,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Ericaceae,Woody,Gaultheria glomerata,2,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Ericaceae,Woody,Vaccinium floribundum,3,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Gentianaceae,Forb,Halenia umbellata,1,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Hypericaceae,Woody,Hypericum andinum,1,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Juncaceae,Graminoid,Luzula racemosa,0.5,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Orchidaceae,Forb,Gomphichis valida,0.5,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Poaceae,Graminoid,Bromus lanatus,0.5,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Poaceae,Graminoid,Calamagrostis tarmensis,45,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Poaceae,Graminoid,Festuca dolichophylla,9,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Poaceae,Graminoid,Paspalum bonplandianum,6,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Polytrichaceae,Moss,Polytrichum sp1,0.5,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Pteridaceae,Fern,Eriosorus cheilanthoides,1,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Rubiaceae,Forb,Galium corymbosum,0.5,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,4,Violaceae,Forb,Viola pygmaea,0.5,NA,3683.5,-13.151633,-71.640395,PFTC3
2018,wet_season,March,PIL,C,5,Asteraceae,Forb,Gamochaeta coarctata,0.5,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,Asteraceae,Forb,Hieracium cf. mandonii,0.5,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,Cyperaceae,Graminoid,Carex bonplandii,2,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,Cyperaceae,Graminoid,Carex pichinchensis,1,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,Cyperaceae,Graminoid,Carex pygmaea,0.5,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,Cyperaceae,Graminoid,Rhynchospora macrochaeta,3,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,Dryopteridaceae,Fern,Elaphoglossum huacsaro,0.5,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,Ericaceae,Woody,Gaultheria glomerata,0.5,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,Gentianaceae,Forb,Halenia umbellata,0.5,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,Hypericaceae,Woody,Hypericum andinum,1,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,Juncaceae,Graminoid,Luzula racemosa,1,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,Lycopodiaceae,Fern,Lycopodium clavatum,5,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,Poaceae,Graminoid,Agrostis mertensii,3,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,Poaceae,Graminoid,Calamagrostis tarmensis,75,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,Poaceae,Graminoid,Festuca dolichophylla,2,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,Poaceae,Graminoid,Paspalum bonplandianum,2,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,PIL,C,5,Rosaceae,Forb,Lachemilla cf. vulcanica,0.5,NA,3685.5,-13.15161,-71.640462,PFTC3
2018,wet_season,March,QUE,B,1,Apiaceae,Forb,Oreomyrrhis andicola,0.5,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Asteraceae,Forb,Antennaria linearifolia,1,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Asteraceae,Forb,Aphanactis villosa,0.5,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Asteraceae,Forb,Chaptalia cordata,0.5,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Asteraceae,Forb,Gamochaeta coarctata,0.5,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Asteraceae,Forb,Hieracium cf. mandonii,0.5,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Asteraceae,Forb,Hypochaeris taraxacoides,0.5,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Asteraceae,Forb,Perezia pungens,0.5,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Asteraceae,Forb,Werneria nubigena,0.5,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Asteraceae,Forb,Werneria villosa,0.5,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Asteraceae,Woody,Baccharis caespitosa,0.5,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Caryophyllaceae,Forb,Cerastium arvense,0.5,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Cyperaceae,Graminoid,Carex boliviensis,0.5,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Cyperaceae,Graminoid,Carex pichinchensis,2,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Ericaceae,Woody,Pernettya prostrata,3,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Geraniaceae,Forb,Geranium sessiliflorum,0.5,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Hypericaceae,Woody,Hypericum andinum,10,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Juncaceae,Graminoid,Luzula racemosa,0.5,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Oxalidaceae,Forb,Oxalis oreocharis,0.5,2005,3882.9,-13.213786,-71.619294,PFTC3
2018,wet_season,March,QUE,B,1,Poaceae,Graminoid,Agrostis breviculmis,8,2005,3882.9,-13.213786,-71.619294,PFTC3
